GRT_LABELLED_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: NOT_SET
InfoText: 
NumDimensions: 2
TotalNumExamples: 1394
NumberOfClasses: 3
ClassIDsAndCounters: 
1	406	NOT_SET
2	421	NOT_SET
3	567	NOT_SET
UseExternalRanges: 0
Data:
1	0.501304	0.483352
1	0.501312	0.483348
1	0.501312	0.483365
1	0.501311	0.483365
1	0.501297	0.483363
1	0.501297	0.483387
1	0.501297	0.483387
1	0.501295	0.483387
1	0.501295	0.483385
1	0.501297	0.483385
1	0.501357	0.483387
1	0.501474	0.483471
1	0.501529	0.483713
1	0.501534	0.483765
1	0.501515	0.483784
1	0.501516	0.483789
1	0.501538	0.48381
1	0.501493	0.48381
1	0.501492	0.483811
1	0.501492	0.483809
1	0.501492	0.483809
1	0.501497	0.483809
1	0.501496	0.483809
1	0.501496	0.483807
1	0.501496	0.483807
1	0.501482	0.483807
1	0.501482	0.48383
1	0.501482	0.48383
1	0.501482	0.48383
1	0.501481	0.48383
1	0.501481	0.483828
1	0.501481	0.483828
1	0.501485	0.483828
1	0.501485	0.483847
1	0.501485	0.483847
1	0.501485	0.483847
1	0.501485	0.483847
1	0.50149	0.483847
1	0.501488	0.483866
1	0.501488	0.483864
1	0.501488	0.483864
1	0.501493	0.483864
1	0.501493	0.483883
1	0.501493	0.483883
1	0.501473	0.483883
1	0.501473	0.483886
1	0.501477	0.483886
1	0.501484	0.483904
1	0.501482	0.483933
1	0.501482	0.483931
1	0.501482	0.483931
1	0.501487	0.483931
1	0.501487	0.48395
1	0.501487	0.48395
1	0.501487	0.48395
1	0.501487	0.48395
1	0.501487	0.48395
1	0.501487	0.48395
1	0.501495	0.48395
1	0.501495	0.483966
1	0.501495	0.483966
1	0.501495	0.483966
1	0.501495	0.483966
1	0.501477	0.483966
1	0.501477	0.483971
1	0.501481	0.483971
1	0.501481	0.48399
1	0.501481	0.48399
1	0.501486	0.48399
1	0.501486	0.484008
1	0.501485	0.484008
1	0.501485	0.484007
1	0.501489	0.484007
1	0.501489	0.484025
1	0.501489	0.484025
1	0.501492	0.484025
1	0.501474	0.484042
1	0.501474	0.484047
1	0.501478	0.484047
1	0.501478	0.484066
1	0.501478	0.484066
1	0.501478	0.484066
1	0.501483	0.484066
1	0.501481	0.484085
1	0.501478	0.484083
1	0.501483	0.484066
1	0.501481	0.484085
1	0.501486	0.484083
1	0.501486	0.484101
1	0.501486	0.484101
1	0.501486	0.484101
1	0.501466	0.484101
1	0.501402	0.484083
1	0.501112	0.483986
1	0.500835	0.483517
1	0.499999	0.48286
1	0.499144	0.481657
1	0.498132	0.480712
1	0.497674	0.478764
1	0.497118	0.477556
1	0.496432	0.476176
1	0.495292	0.474808
1	0.495067	0.472924
1	0.494948	0.472429
1	0.494807	0.472101
1	0.494512	0.4717
1	0.494607	0.471128
1	0.494769	0.471044
1	0.494899	0.471225
1	0.495075	0.471435
1	0.495239	0.471502
1	0.495436	0.471466
1	0.495669	0.471452
1	0.496269	0.471579
1	0.49656	0.472165
1	0.496943	0.472467
1	0.497395	0.472649
1	0.498081	0.472776
1	0.498248	0.472999
1	0.498334	0.473084
1	0.498466	0.473186
1	0.498562	0.473476
1	0.49863	0.473607
1	0.49863	0.473781
1	0.498818	0.473781
1	0.498863	0.474163
1	0.498881	0.474262
1	0.498872	0.474342
1	0.498911	0.474563
1	0.498957	0.474656
1	0.498996	0.474757
1	0.499055	0.47485
1	0.499116	0.475008
1	0.4992	0.4751
1	0.499376	0.475189
1	0.49945	0.475341
1	0.49945	0.475395
1	0.499454	0.475395
1	0.499493	0.475414
1	0.499517	0.475412
1	0.499517	0.475419
1	0.499516	0.475419
1	0.499485	0.475417
1	0.499486	0.475467
1	0.499471	0.475472
1	0.499466	0.47548
1	0.499466	0.475461
1	0.499466	0.475461
1	0.499466	0.475461
1	0.499466	0.475461
1	0.499469	0.475461
1	0.499471	0.475478
1	0.499465	0.47548
1	0.499465	0.47546
1	0.499469	0.47546
1	0.499469	0.475478
1	0.499505	0.475478
1	0.499517	0.475536
1	0.499516	0.475612
1	0.499556	0.475692
1	0.499635	0.475782
1	0.499666	0.475941
1	0.499706	0.475994
1	0.499766	0.476084
1	0.49982	0.476171
1	0.499874	0.476238
1	0.499926	0.476305
1	0.499997	0.476355
1	0.500014	0.476497
1	0.500018	0.476573
1	0.500048	0.476592
1	0.500065	0.476642
1	0.50007	0.476718
1	0.50007	0.476718
1	0.500068	0.476718
1	0.500068	0.476716
1	0.500077	0.476716
1	0.500077	0.476759
1	0.500112	0.476759
1	0.500128	0.476836
1	0.500186	0.476901
1	0.500186	0.476987
1	0.500191	0.476987
1	0.500191	0.477006
1	0.500209	0.477006
1	0.500232	0.477083
1	0.500232	0.47718
1	0.500231	0.47718
1	0.500231	0.477178
1	0.500235	0.477178
1	0.500235	0.477197
1	0.500216	0.477197
1	0.50022	0.477201
1	0.50022	0.47722
1	0.500219	0.47722
1	0.500223	0.477218
1	0.500227	0.477237
1	0.500227	0.477256
1	0.500226	0.477256
1	0.500226	0.477254
1	0.500233	0.477254
1	0.500233	0.477271
1	0.500233	0.477271
1	0.500219	0.477271
1	0.500217	0.477294
1	0.500217	0.477292
1	0.499985	0.477292
1	0.499638	0.476797
1	0.499334	0.476356
1	0.499297	0.47573
1	0.499037	0.475555
1	0.498966	0.475204
1	0.498936	0.475048
1	0.498911	0.474922
1	0.498909	0.47489
1	0.498931	0.474888
1	0.499035	0.475169
1	0.499122	0.475351
1	0.499263	0.47549
1	0.499366	0.475752
1	0.499473	0.475852
1	0.499741	0.475955
1	0.499842	0.476357
1	0.499946	0.476521
1	0.500146	0.476717
1	0.500239	0.477072
1	0.500334	0.477233
1	0.500395	0.477376
1	0.500435	0.477471
1	0.500435	0.477566
1	0.500422	0.477566
1	0.500391	0.477597
1	0.500401	0.477626
1	0.500385	0.477666
1	0.500383	0.477693
1	0.500437	0.477691
1	0.500462	0.477839
1	0.500496	0.477932
1	0.500532	0.478001
1	0.500532	0.478072
1	0.500532	0.478072
1	0.500532	0.478072
1	0.50053	0.478072
1	0.500519	0.478063
1	0.500521	0.478095
1	0.500481	0.478112
1	0.500355	0.478035
1	0.499882	0.477821
1	0.499646	0.477148
1	0.499424	0.476743
1	0.498509	0.476117
1	0.498509	0.474877
1	0.498055	0.474877
1	0.497982	0.474642
1	0.497815	0.474585
1	0.497824	0.474545
1	0.497873	0.474678
1	0.497946	0.474811
1	0.497858	0.475053
1	0.497641	0.47579
1	0.497401	0.476407
1	0.497334	0.477436
1	0.497126	0.478889
1	0.496943	0.484169
1	0.496771	0.487844
1	0.49631	0.492069
1	0.495773	0.50238
1	0.494845	0.508506
1	0.493212	0.515236
1	0.48981	0.522338
1	0.488216	0.538123
1	0.486398	0.546452
1	0.48218	0.554666
1	0.479541	0.570918
1	0.476917	0.578892
1	0.474308	0.586559
1	0.468747	0.593866
1	0.466337	0.606845
1	0.46424	0.612031
1	0.462684	0.616226
1	0.460063	0.619266
1	0.45938	0.621122
1	0.459861	0.619387
1	0.464792	0.615816
1	0.467629	0.604177
1	0.470469	0.596381
1	0.473539	0.587397
1	0.480022	0.577124
1	0.480022	0.553978
1	0.484294	0.553978
1	0.485951	0.531581
1	0.488389	0.520732
1	0.489437	0.503757
1	0.49068	0.498408
1	0.493781	0.495469
1	0.495132	0.492822
1	0.495592	0.493194
1	0.492858	0.49454
1	0.489745	0.49878
1	0.485447	0.500832
1	0.480096	0.502483
1	0.465442	0.503954
1	0.4567	0.506884
1	0.44725	0.507954
1	0.437097	0.508351
1	0.426398	0.508331
1	0.40347	0.50799
1	0.392586	0.504513
1	0.382356	0.501724
1	0.354085	0.498476
1	0.346826	0.486499
1	0.341075	0.482703
1	0.334738	0.479082
1	0.334559	0.475093
1	0.335189	0.475518
1	0.336095	0.477761
1	0.33952	0.481672
1	0.34183	0.494226
1	0.34383	0.502359
1	0.345332	0.511497
1	0.34737	0.52132
1	0.34758	0.541488
1	0.347904	0.55104
1	0.349245	0.560413
1	0.349931	0.576735
1	0.351325	0.583552
1	0.354383	0.58929
1	0.366451	0.593239
1	0.373841	0.598383
1	0.382066	0.60022
1	0.39081	0.601422
1	0.408968	0.601964
1	0.418076	0.600206
1	0.426616	0.597656
1	0.443712	0.593952
1	0.451102	0.581976
1	0.456921	0.574103
1	0.461212	0.565466
1	0.468302	0.556183
1	0.470643	0.5369
1	0.47211	0.527518
1	0.473238	0.518667
1	0.473549	0.503794
1	0.473339	0.498468
1	0.472874	0.494002
1	0.473339	0.49078
1	0.473962	0.488134
1	0.474872	0.488581
1	0.475957	0.490101
1	0.477992	0.492736
1	0.478313	0.500348
1	0.477648	0.505114
1	0.476453	0.517376
1	0.475044	0.525002
1	0.469499	0.533547
1	0.465533	0.552832
1	0.461059	0.562735
1	0.451188	0.572224
1	0.44557	0.589126
1	0.439806	0.596706
1	0.434342	0.603298
1	0.423602	0.608357
1	0.420088	0.613184
1	0.419202	0.612964
1	0.423567	0.611033
1	0.427815	0.6017
1	0.432445	0.594491
1	0.436465	0.585979
1	0.439787	0.577402
1	0.441828	0.568821
