GRT_LABELLED_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: NOT_SET
InfoText: 
NumDimensions: 2
TotalNumExamples: 908
NumberOfClasses: 3
ClassIDsAndCounters: 
1	291	NOT_SET
2	293	NOT_SET
3	324	NOT_SET
UseExternalRanges: 0
Data:
1	0.497804	0.532771
1	0.497861	0.532379
1	0.497176	0.531842
1	0.496774	0.53113
1	0.496482	0.530911
1	0.496283	0.530805
1	0.495955	0.530863
1	0.495767	0.531068
1	0.495707	0.531187
1	0.495691	0.531308
1	0.495622	0.531402
1	0.495563	0.531455
1	0.495661	0.531495
1	0.495766	0.531492
1	0.495854	0.531501
1	0.495854	0.531516
1	0.495853	0.531515
1	0.495853	0.531514
1	0.4958	0.531514
1	0.495663	0.531444
1	0.495667	0.531348
1	0.495636	0.531367
1	0.495637	0.531311
1	0.495637	0.531312
1	0.495637	0.531312
1	0.495637	0.531312
1	0.495634	0.531312
1	0.495634	0.531313
1	0.495637	0.531313
1	0.495641	0.531312
1	0.495645	0.531331
1	0.495658	0.531347
1	0.495656	0.531404
1	0.495645	0.531488
1	0.495623	0.531506
1	0.495574	0.531486
1	0.495483	0.531433
1	0.495483	0.531398
1	0.495434	0.531398
1	0.495393	0.531347
1	0.495394	0.531331
1	0.495394	0.531332
1	0.495394	0.531332
1	0.495398	0.531332
1	0.49541	0.53135
1	0.495406	0.53133
1	0.495406	0.531311
1	0.49541	0.531311
1	0.49541	0.53133
1	0.49541	0.53133
1	0.49541	0.53133
1	0.49541	0.53133
1	0.49541	0.53133
1	0.49541	0.53133
1	0.49541	0.53133
1	0.49541	0.531331
1	0.495389	0.531331
1	0.495448	0.531312
1	0.495452	0.531322
1	0.495452	0.531341
1	0.4954	0.53134
1	0.495093	0.531297
1	0.494851	0.530936
1	0.494766	0.530704
1	0.494525	0.530421
1	0.494	0.529675
1	0.492448	0.528423
1	0.492062	0.528653
1	0.49176	0.529989
1	0.491439	0.534892
1	0.491179	0.538781
1	0.491019	0.54321
1	0.490586	0.548289
1	0.490074	0.559879
1	0.489194	0.566241
1	0.488294	0.573091
1	0.486966	0.580703
1	0.48327	0.589021
1	0.480949	0.606873
1	0.474094	0.616473
1	0.470622	0.636285
1	0.466472	0.646413
1	0.461428	0.656303
1	0.449531	0.666237
1	0.443016	0.684186
1	0.436246	0.691988
1	0.422875	0.69886
1	0.41724	0.709259
1	0.413268	0.712636
1	0.4117	0.714707
1	0.413154	0.715367
1	0.424051	0.71447
1	0.431922	0.708796
1	0.440675	0.703975
1	0.456888	0.697986
1	0.464412	0.682288
1	0.470767	0.672836
1	0.475751	0.662609
1	0.480085	0.651805
1	0.485822	0.640739
1	0.487321	0.618477
1	0.488429	0.607534
1	0.489464	0.596958
1	0.490095	0.586796
1	0.489258	0.567931
1	0.488287	0.559345
1	0.486938	0.551616
1	0.485821	0.538414
1	0.484687	0.532759
1	0.48365	0.528759
1	0.483336	0.526029
1	0.483424	0.525183
1	0.483762	0.526919
1	0.48505	0.529705
1	0.485545	0.537714
1	0.486094	0.543035
1	0.486094	0.549623
1	0.485559	0.549623
1	0.484272	0.575839
1	0.482519	0.586122
1	0.477829	0.596789
1	0.474742	0.617978
1	0.470849	0.628197
1	0.467166	0.637999
1	0.463523	0.647509
1	0.454893	0.656742
1	0.449947	0.673862
1	0.438837	0.681446
1	0.433917	0.694522
1	0.430131	0.699486
1	0.426867	0.703328
1	0.424674	0.706015
1	0.424663	0.707523
1	0.431101	0.707407
1	0.437012	0.703234
1	0.452881	0.698871
1	0.46136	0.685379
1	0.468641	0.676145
1	0.474362	0.665737
1	0.484785	0.654828
1	0.488799	0.632079
1	0.49152	0.620645
1	0.493326	0.608747
1	0.496485	0.59711
1	0.497291	0.577331
1	0.497545	0.568187
1	0.497924	0.559536
1	0.499245	0.551856
1	0.499613	0.540704
1	0.499995	0.536407
1	0.501002	0.532857
1	0.501482	0.528803
1	0.501601	0.528318
1	0.501234	0.528431
1	0.499001	0.529225
1	0.496968	0.532982
1	0.494282	0.535769
1	0.490895	0.538729
1	0.486746	0.54164
1	0.476531	0.544341
1	0.471386	0.548455
1	0.466287	0.549527
1	0.460805	0.549593
1	0.448118	0.548718
1	0.4409	0.54678
1	0.433475	0.545561
1	0.416172	0.54405
1	0.406084	0.541431
1	0.395539	0.540024
1	0.384692	0.538858
1	0.373882	0.537559
1	0.354659	0.536845
1	0.34699	0.53854
1	0.340754	0.541448
1	0.329464	0.545793
1	0.323917	0.55683
1	0.318487	0.562495
1	0.313199	0.568141
1	0.307894	0.573704
1	0.298288	0.579334
1	0.294134	0.591993
1	0.290837	0.599138
1	0.288397	0.606666
1	0.288274	0.614662
